Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1535
Scope 1/1, Sample 1/9 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.5370,68,40.9,24.6,0.0075,,
0.5445,69,41.5,24.6,0.0075,,
0.5530,70,42.4,24.6,0.0085,,
0.5615,71,43.1,24.6,0.0085,,
0.5700,72,43.9,24.6,0.0075,,
0.5780,73,44.6,24.6,0.0075,,
0.5865,74,45.4,24.6,0.0075,,
0.5940,75,46.1,24.6,0.0075,,
0.6025,76,46.9,24.6,0.0085,,
0.6110,77,47.6,24.6,0.0075,,
0.6195,78,48.4,24.6,0.0075,,
0.6280,79,49.1,24.6,0.0075,,
0.6355,80,49.8,24.6,0.0075,,
0.6440,81,50.5,24.6,0.0085,,
0.6525,82,51.3,24.6,0.0075,,
0.6610,83,52.0,24.6,0.0075,,
0.6695,84,52.8,24.6,0.0075,,
0.6780,85,53.6,24.6,0.0075,,
0.6855,86,54.3,24.6,0.0075,,
0.6940,87,55.1,24.6,0.0085,,
0.7020,88,55.9,24.6,0.0075,,
0.7105,89,56.7,24.6,0.0075,,
0.7190,90,57.5,24.6,0.0075,,
0.7265,91,58.1,24.6,0.0075,,
0.7350,92,59.0,24.6,0.0085,,
0.7435,93,59.8,24.6,0.0085,,
0.7520,94,60.7,24.6,0.0075,,
0.7605,95,61.4,24.6,0.0075,,
0.7690,96,62.6,24.6,0.0075,,
0.7765,97,63.2,24.6,0.0075,,
0.7850,98,63.9,24.6,0.0085,,
0.7935,99,64.7,24.6,0.0075,,
0.8015,100,65.4,24.6,0.0075,,
0.8100,101,66.2,24.6,0.0075,,
0.8185,102,67.1,24.6,0.0075,,
0.8260,103,67.8,24.6,0.0075,,
0.8345,104,68.7,24.6,0.0085,,
0.8430,105,69.6,24.6,0.0075,,
0.8515,106,70.5,24.6,0.0075,,
0.8600,107,71.4,24.6,0.0075,,
0.8675,108,72.2,24.6,0.0075,,
0.8760,109,73.1,24.6,0.0085,,
0.8845,110,74.1,24.6,0.0075,,
0.8930,111,75.0,24.6,0.0075,,
0.9010,112,76.0,24.6,0.0075,,
0.9095,113,76.9,24.6,0.0085,,
0.9170,114,77.8,24.6,0.0075,,
0.9255,115,78.8,24.6,0.0085,,
0.9340,116,79.9,24.6,0.0075,,
0.9425,117,81.0,24.6,0.0075,,
0.9510,118,82.0,24.6,0.0075,,
0.9585,119,83.0,24.6,0.0075,,
0.9670,120,84.1,24.6,0.0085,,
0.9755,121,85.2,24.6,0.0085,,
0.9840,122,86.4,24.6,0.0075,,
0.9925,123,87.7,24.6,0.0075,,
1.0005,124,88.9,24.6,0.0075,,
1.0085,125,90.2,24.6,0.0080,,
1.0165,126,91.5,24.6,0.0080,,
1.0250,127,92.8,24.6,0.0075,,
1.0335,128,94.2,24.6,0.0075,,
1.0420,129,95.6,24.6,0.0075,,
1.0495,130,97.1,24.6,0.0075,,
1.0580,131,98.7,24.6,0.0085,,
1.0665,132,100.3,24.6,0.0085,,
1.0750,133,101.8,24.6,0.0075,,
1.0835,134,103.5,24.6,0.0075,,
1.0915,135,105.5,24.6,0.0075,,
1.0995,136,107.2,24.6,0.0080,,
1.1080,137,109.3,24.6,0.0085,,
1.1160,138,111.5,24.6,0.0075,,
1.1245,139,113.9,24.6,0.0075,,
1.1330,140,116.5,24.6,0.0075,,
1.1415,141,118.8,24.6,0.0085,,
1.1490,142,121.5,24.6,0.0075,,
1.1575,143,124.4,24.6,0.0085,,
1.1660,144,127.3,24.6,0.0075,,
1.1745,145,130.7,24.6,0.0075,,
1.1830,146,134.1,24.6,0.0075,,
1.1905,147,137.3,24.6,0.0075,,
1.1990,148,140.8,24.6,0.0085,,
1.2075,149,144.3,24.6,0.0075,,
1.2155,150,147.8,24.6,0.0075,,
1.2240,151,152.0,24.6,0.0075,,
1.2325,152,155.1,24.6,0.0085,,
1.2400,153,158.5,24.6,0.0075,,
1.2485,154,161.9,24.6,0.0085,,
1.2570,155,165.0,24.6,0.0075,,
1.2655,156,167.7,24.6,0.0075,,
1.2740,157,170.3,24.6,0.0075,,
1.2815,158,172.6,24.6,0.0075,,
1.2900,159,174.9,24.6,0.0085,,
1.2985,160,177.1,24.6,0.0075,,
1.3070,161,179.0,24.6,0.0075,,
1.3150,162,181.0,24.6,0.0075,,
1.3235,163,182.6,24.6,0.0085,,
1.3310,164,184.3,24.6,0.0075,,
1.3375,165,185.0,24.6,0.0080,,
1.3375,405,188.1,24.7,0.0000,,
1.3380,406,188.1,24.7,0.0005,,
1.3395,407,188.2,24.7,0.0015,,
1.3420,408,188.3,24.7,0.0025,,
1.3460,409,188.7,24.7,0.0035,,
1.3520,410,189.4,24.7,0.0055,,
1.3605,411,190.5,24.7,0.0075,,
1.3680,412,191.6,24.7,0.0075,,
1.3765,413,192.7,24.7,0.0085,,
1.3845,414,193.8,24.7,0.0075,,
1.3930,415,194.9,24.7,0.0075,,
1.4015,416,196.1,24.7,0.0075,,
1.4090,417,196.9,24.7,0.0075,,
1.4175,418,197.9,24.7,0.0085,,
1.4260,419,198.8,24.7,0.0085,,
1.4345,420,199.8,24.7,0.0075,,
1.4430,421,200.8,24.7,0.0075,,
1.4515,422,201.6,24.7,0.0075,,
1.4590,423,202.4,24.7,0.0075,,
1.4675,424,203.2,24.7,0.0085,,
1.4760,425,204.0,24.7,0.0075,,
1.4840,426,204.8,24.7,0.0075,,
1.4925,427,205.5,24.7,0.0075,,
1.5010,428,206.2,24.7,0.0085,,
1.5085,429,206.8,24.7,0.0075,,
1.5170,430,207.6,24.7,0.0085,,
1.5255,431,208.2,24.7,0.0075,,
1.5340,432,208.9,24.7,0.0075,,
1.5425,433,209.6,24.7,0.0075,,
1.5500,434,210.1,24.7,0.0075,,
1.5585,435,210.8,24.7,0.0085,,
1.5670,436,211.4,24.8,0.0085,,
1.5750,437,211.9,24.8,0.0075,,
1.5835,438,212.5,24.8,0.0075,,
1.5920,439,213.1,24.7,0.0075,,
1.5995,440,213.5,24.7,0.0075,,
1.6080,441,214.0,24.8,0.0085,,
1.6165,442,214.6,24.8,0.0075,,
1.6250,443,215.2,24.8,0.0075,,
1.6335,444,215.6,24.8,0.0075,,
1.6420,445,216.1,24.8,0.0085,,
1.6495,446,216.5,24.8,0.0075,,
1.6580,447,217.0,24.8,0.0085,,
1.6665,448,217.5,24.8,0.0075,,
1.6745,449,217.9,24.8,0.0075,,
1.6830,450,218.4,24.8,0.0075,,
1.6910,451,218.8,24.8,0.0080,,
1.6990,452,219.3,24.8,0.0080,,
1.7075,453,219.7,24.8,0.0075,,
1.7160,454,220.2,24.8,0.0075,,
1.7245,455,220.6,24.8,0.0075,,
1.7330,456,221.0,24.8,0.0085,,
1.7405,457,221.3,24.8,0.0075,,
1.7490,458,221.7,24.8,0.0085,,
1.7575,459,222.1,24.8,0.0075,,
1.7660,460,222.6,24.8,0.0075,,
1.7740,461,222.9,24.8,0.0075,,
1.7820,462,223.2,24.8,0.0080,,
1.7900,463,223.6,24.8,0.0080,,
1.7985,464,223.9,24.8,0.0085,,
1.8070,465,224.3,24.8,0.0075,,
1.8155,466,224.7,24.8,0.0075,,
1.8240,467,225.0,24.8,0.0075,,
1.8315,468,225.4,24.8,0.0075,,
1.8400,469,225.7,24.8,0.0085,,
1.8485,470,226.0,24.8,0.0075,,
1.8570,471,226.3,24.8,0.0075,,
1.8655,472,226.7,24.8,0.0075,,
1.8730,473,226.9,24.8,0.0075,,
1.8815,474,227.3,24.8,0.0085,,
1.8895,475,227.6,24.8,0.0080,,
1.8980,476,227.9,24.8,0.0075,,
1.9065,477,228.3,24.8,0.0075,,
1.9150,478,228.6,24.8,0.0085,,
1.9225,479,228.9,24.8,0.0075,,
1.9310,480,229.1,24.8,0.0085,,
1.9395,481,229.5,24.8,0.0075,,
1.9480,482,229.8,24.8,0.0075,,
1.9565,483,230.0,24.8,0.0075,,
1.9640,484,230.3,24.8,0.0075,,
1.9725,485,230.6,24.8,0.0085,,
1.9810,486,230.8,24.8,0.0085,,
1.9890,487,231.1,24.8,0.0075,,
1.9975,488,231.4,24.8,0.0075,,
2.0060,489,231.7,24.8,0.0075,,
2.0135,490,231.9,24.8,0.0075,,
2.0220,491,232.2,24.8,0.0085,,
2.0305,492,232.4,24.8,0.0085,,
2.0390,493,232.6,24.8,0.0075,,
2.0475,494,233.0,24.8,0.0075,,
2.0560,495,233.2,24.8,0.0075,,
2.0635,496,233.4,24.8,0.0075,,
2.0720,497,233.7,24.8,0.0085,,
2.0800,498,233.9,24.8,0.0075,,
2.0885,499,234.1,24.8,0.0075,,
2.0940,500,234.4,24.8,0.0050,,
2.0955,501,234.5,24.8,0.0015,,
2.0960,502,234.5,24.8,0.0005,,
2.0975,503,234.6,24.8,0.0015,,
2.0995,504,234.7,24.8,0.0020,,
2.1020,505,234.7,24.8,0.0025,,
2.1060,506,234.8,24.8,0.0035,,
2.1105,507,234.9,24.8,0.0045,,
2.1155,508,235.0,24.8,0.0045,,
Scope 1/1, Sample 4/9 (6A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-60.0,24.5,NaN,,
0.0005,1,-60.3,24.5,0.0005,,
0.0025,2,-60.3,24.5,0.0020,,
0.0050,3,-60.3,24.5,0.0025,,
0.0085,4,-60.2,24.5,0.0030,,
0.0150,5,-59.8,24.5,0.0060,,
0.0230,6,-59.1,24.5,0.0075,,
0.0305,7,-58.3,24.5,0.0075,,
0.0390,8,-57.2,24.5,0.0085,,
0.0475,9,-55.9,24.5,0.0075,,
0.0560,10,-54.5,24.5,0.0075,,
0.0645,11,-53.0,24.5,0.0075,,
0.0730,12,-51.2,24.5,0.0075,,
0.0805,13,-49.8,24.5,0.0075,,
0.0890,14,-47.8,24.5,0.0085,,
0.0975,15,-45.8,24.5,0.0075,,
0.1055,16,-43.7,24.5,0.0075,,
0.1140,17,-41.3,24.5,0.0075,,
0.1225,18,-39.0,24.5,0.0085,,
0.1300,19,-36.3,24.5,0.0075,,
0.1385,20,-33.4,24.5,0.0075,,
0.1470,21,-30.5,24.6,0.0075,,
0.1555,22,-27.5,24.6,0.0075,,
0.1640,23,-24.4,24.6,0.0075,,
0.1715,24,-21.7,24.6,0.0075,,
0.1800,25,-18.8,24.5,0.0085,,
0.1885,26,-16.1,24.6,0.0075,,
0.1970,27,-13.8,24.6,0.0075,,
0.2050,28,-11.6,24.6,0.0075,,
0.2135,29,-10.0,24.6,0.0085,,
0.2210,30,-8.4,24.6,0.0075,,
0.2295,31,-6.7,24.6,0.0085,,
0.2380,32,-5.2,24.6,0.0075,,
0.2465,33,-3.6,24.6,0.0075,,
0.2550,34,-1.9,24.6,0.0075,,
0.2625,35,-0.2,24.6,0.0075,,
0.2710,36,0.2,24.6,0.0085,,
0.2795,37,1.5,24.6,0.0075,,
0.2880,38,2.6,24.6,0.0075,,
0.2965,39,3.7,24.6,0.0075,,
0.3045,40,4.9,24.6,0.0075,,
0.3120,41,5.9,24.6,0.0075,,
0.3205,42,7.0,24.6,0.0085,,
0.3290,43,8.0,24.6,0.0075,,
0.3375,44,9.2,24.6,0.0075,,
0.3460,45,10.3,24.6,0.0075,,
0.3545,46,11.3,24.6,0.0085,,
0.3620,47,12.4,24.6,0.0075,,
0.3705,48,13.4,24.6,0.0085,,
0.3790,49,14.5,24.6,0.0075,,
0.3875,50,15.5,24.6,0.0075,,
0.3955,51,16.5,24.6,0.0075,,
0.4035,52,17.3,24.6,0.0080,,
0.4115,53,18.3,24.6,0.0080,,
0.4200,54,19.2,24.6,0.0075,,
0.4285,55,20.1,24.6,0.0075,,
0.4370,56,21.1,24.6,0.0075,,
0.4455,57,22.1,24.6,0.0075,,
0.4530,58,22.9,24.6,0.0075,,
0.4615,59,23.9,24.6,0.0085,,
0.4700,60,24.8,24.6,0.0075,,
0.4785,61,25.7,24.6,0.0075,,
0.4870,62,26.6,24.6,0.0075,,
0.4945,63,27.5,24.6,0.0075,,
0.5030,64,28.4,24.6,0.0085,,
0.5110,65,29.3,24.6,0.0075,,
0.5195,66,30.2,24.6,0.0075,,
0.5280,67,31.1,24.6,0.0075,,
0.5365,68,31.9,24.6,0.0075,,
0.5440,69,32.7,24.6,0.0075,,
0.5525,70,33.8,24.6,0.0085,,
0.5610,71,34.6,24.6,0.0075,,
0.5695,72,35.4,24.6,0.0075,,
0.5780,73,36.3,24.6,0.0075,,
0.5860,74,37.2,24.6,0.0075,,
0.5940,75,38.0,24.6,0.0080,,
0.6020,76,38.9,24.6,0.0080,,
0.6105,77,39.7,24.6,0.0075,,
0.6190,78,40.6,24.6,0.0075,,
0.6275,79,41.5,24.6,0.0075,,
0.6350,80,42.3,24.6,0.0075,,
0.6435,81,43.1,24.6,0.0085,,
0.6520,82,44.1,24.6,0.0075,,
0.6605,83,44.8,24.6,0.0075,,
0.6690,84,45.7,24.6,0.0075,,
0.6775,85,46.6,24.6,0.0075,,
0.6850,86,47.5,24.6,0.0075,,
0.6935,87,48.3,24.6,0.0085,,
0.7015,88,49.2,24.6,0.0075,,
0.7100,89,50.0,24.6,0.0075,,
0.7185,90,50.9,24.6,0.0075,,
0.7270,91,51.7,24.6,0.0075,,
0.7345,92,52.6,24.6,0.0075,,
0.7430,93,53.6,24.6,0.0085,,
0.7515,94,54.4,24.6,0.0075,,
0.7600,95,55.3,24.6,0.0075,,
0.7680,96,56.2,24.6,0.0075,,
0.7765,97,57.0,24.6,0.0085,,
0.7845,98,57.9,24.6,0.0080,,
0.7925,99,58.8,24.6,0.0080,,
0.8010,100,59.7,24.6,0.0075,,
0.8095,101,60.7,24.6,0.0075,,
0.8180,102,61.6,24.6,0.0075,,
0.8255,103,62.5,24.6,0.0075,,
0.8340,104,63.4,24.6,0.0085,,
0.8425,105,64.4,24.6,0.0075,,
0.8510,106,65.3,24.6,0.0075,,
0.8595,107,66.3,24.6,0.0075,,
0.8680,108,67.2,24.6,0.0085,,
0.8755,109,68.2,24.6,0.0075,,
0.8840,110,69.2,24.6,0.0085,,
0.8920,111,70.2,24.6,0.0075,,
0.9005,112,71.2,24.6,0.0075,,
0.9090,113,72.3,24.6,0.0075,,
0.9175,114,73.4,24.6,0.0085,,
0.9250,115,74.5,24.6,0.0075,,
0.9335,116,75.6,24.6,0.0085,,
0.9420,117,76.9,24.6,0.0075,,
0.9505,118,78.0,24.6,0.0075,,
0.9590,119,79.1,24.6,0.0075,,
0.9665,120,80.3,24.6,0.0075,,
0.9750,121,81.5,24.6,0.0085,,
0.9830,122,82.8,24.6,0.0075,,
0.9915,123,84.1,24.6,0.0075,,
1.0000,124,85.4,24.6,0.0075,,
1.0085,125,86.9,24.6,0.0075,,
1.0160,126,88.2,24.6,0.0075,,
1.0245,127,89.7,24.6,0.0085,,
1.0330,128,91.2,24.6,0.0075,,
1.0415,129,92.9,24.6,0.0075,,
1.0500,130,94.5,24.6,0.0075,,
1.0580,131,96.1,24.6,0.0080,,
1.0660,132,97.7,24.6,0.0080,,
1.0740,133,99.7,24.6,0.0075,,
1.0825,134,101.6,24.6,0.0075,,
1.0910,135,103.7,24.6,0.0075,,
1.0995,136,105.8,24.6,0.0075,,
1.1080,137,107.9,24.6,0.0085,,
1.1155,138,110.2,24.6,0.0075,,
1.1240,139,112.7,24.6,0.0085,,
1.1325,140,115.6,24.6,0.0075,,
1.1410,141,118.4,24.6,0.0075,,
1.1490,142,121.6,24.6,0.0075,,
1.1570,143,124.6,24.6,0.0080,,
1.1650,144,128.1,24.6,0.0080,,
1.1735,145,131.7,24.6,0.0075,,
1.1820,146,135.2,24.6,0.0075,,
1.1905,147,139.1,24.6,0.0075,,
1.1990,148,142.4,24.6,0.0085,,
1.2065,149,146.1,24.6,0.0075,,
1.2150,150,150.1,24.6,0.0085,,
1.2235,151,153.6,24.6,0.0075,,
1.2320,152,157.2,24.6,0.0075,,
1.2400,153,160.6,24.6,0.0075,,
1.2480,154,163.5,24.6,0.0080,,
1.2565,155,166.5,24.6,0.0085,,
1.2645,156,169.2,24.6,0.0075,,
1.2730,157,171.9,24.6,0.0075,,
1.2815,158,174.3,24.6,0.0075,,
1.2900,159,176.4,24.6,0.0075,,
1.2975,160,178.3,24.6,0.0075,,
1.3060,161,180.1,24.6,0.0085,,
1.3145,162,181.9,24.6,0.0075,,
1.3230,163,183.7,24.6,0.0075,,
1.3315,164,185.1,24.6,0.0075,,
1.3315,404,188.3,24.7,0.0000,,
1.3320,405,188.4,24.7,0.0005,,
1.3335,406,188.4,24.7,0.0010,,
1.3360,407,188.6,24.7,0.0020,,
1.3400,408,188.9,24.7,0.0030,,
1.3460,409,189.6,24.7,0.0045,,
1.3545,410,190.4,24.7,0.0070,,
1.3620,411,191.6,24.7,0.0060,,
1.3705,412,192.8,24.7,0.0070,,
1.3785,413,194.0,24.7,0.0060,,
1.3870,414,195.1,24.7,0.0065,,
1.3955,415,196.1,24.7,0.0065,,
1.4030,416,197.0,24.7,0.0060,,
1.4115,417,198.1,24.7,0.0070,,
1.4200,418,199.1,24.7,0.0070,,
1.4285,419,200.0,24.7,0.0065,,
1.4370,420,201.0,24.7,0.0065,,
1.4455,421,201.7,24.7,0.0070,,
1.4530,422,202.5,24.7,0.0060,,
1.4615,423,203.3,24.7,0.0070,,
1.4700,424,204.1,24.7,0.0065,,
1.4780,425,204.8,24.7,0.0060,,
1.4865,426,205.6,24.7,0.0065,,
1.4940,427,206.2,24.7,0.0060,,
1.5025,428,207.0,24.7,0.0070,,
1.5110,429,207.8,24.7,0.0070,,
1.5195,430,208.3,24.7,0.0065,,
1.5280,431,209.0,24.7,0.0065,,
1.5365,432,209.7,24.7,0.0065,,
1.5440,433,210.2,24.7,0.0060,,
1.5525,434,210.9,24.7,0.0070,,
1.5610,435,211.4,24.7,0.0065,,
1.5690,436,212.0,24.7,0.0060,,
1.5775,437,212.6,24.7,0.0065,,
1.5860,438,213.1,24.7,0.0070,,
1.5935,439,213.5,24.7,0.0060,,
1.6020,440,214.1,24.7,0.0070,,
1.6105,441,214.6,24.7,0.0065,,
1.6190,442,215.1,24.7,0.0065,,
1.6275,443,215.7,24.7,0.0065,,
1.6350,444,216.2,24.8,0.0060,,
1.6435,445,216.7,24.7,0.0070,,
1.6520,446,217.1,24.7,0.0070,,
1.6605,447,217.7,24.7,0.0065,,
1.6685,448,218.1,24.7,0.0060,,
1.6770,449,218.4,24.8,0.0065,,
1.6845,450,218.9,24.8,0.0060,,
1.6930,451,219.3,24.7,0.0070,,
1.7015,452,219.8,24.8,0.0065,,
1.7100,453,220.3,24.8,0.0065,,
1.7185,454,220.6,24.7,0.0065,,
1.7260,455,221.0,24.8,0.0060,,
1.7345,456,221.4,24.8,0.0070,,
1.7430,457,221.9,24.8,0.0070,,
1.7515,458,222.2,24.8,0.0065,,
1.7600,459,222.6,24.8,0.0065,,
1.7680,460,222.9,24.8,0.0060,,
1.7760,461,223.3,24.8,0.0065,,
1.7840,462,223.6,24.8,0.0065,,
1.7925,463,224.0,24.8,0.0070,,
1.8010,464,224.4,24.8,0.0065,,
1.8095,465,224.7,24.8,0.0065,,
1.8180,466,225.1,24.8,0.0070,,
1.8255,467,225.4,24.8,0.0065,,
1.8340,468,225.8,24.8,0.0070,,
1.8425,469,226.1,24.8,0.0065,,
1.8510,470,226.5,24.8,0.0065,,
1.8590,471,226.7,24.8,0.0060,,
1.8670,472,227.0,24.8,0.0065,,
1.8755,473,227.3,24.8,0.0070,,
1.8835,474,227.7,24.8,0.0065,,
1.8920,475,228.0,24.8,0.0065,,
1.9005,476,228.3,24.8,0.0065,,
1.9090,477,228.6,24.8,0.0065,,
1.9165,478,228.9,24.8,0.0060,,
1.9250,479,229.3,24.8,0.0070,,
1.9335,480,229.5,24.8,0.0065,,
1.9420,481,229.7,24.8,0.0065,,
1.9505,482,230.1,24.8,0.0065,,
1.9580,483,230.3,24.8,0.0060,,
1.9665,484,230.6,24.8,0.0070,,
1.9750,485,230.9,24.8,0.0070,,
1.9830,486,231.2,24.8,0.0060,,
1.9915,487,231.5,24.8,0.0065,,
2.0000,488,231.7,24.8,0.0065,,
2.0075,489,232.0,24.8,0.0060,,
2.0160,490,232.2,24.8,0.0070,,
2.0245,491,232.4,24.8,0.0065,,
2.0330,492,232.7,24.8,0.0065,,
2.0415,493,233.0,24.8,0.0065,,
2.0490,494,233.2,24.8,0.0060,,
2.0575,495,233.4,24.8,0.0070,,
2.0660,496,233.7,24.8,0.0070,,
2.0745,497,234.0,24.8,0.0065,,
2.0820,498,234.3,24.8,0.0060,,
2.0860,499,234.4,24.8,0.0030,,
2.0875,500,234.6,24.8,0.0010,,
2.0890,501,234.6,24.8,0.0010,,
2.0910,502,234.6,24.8,0.0015,,
2.0945,503,234.7,24.8,0.0025,,
2.0990,504,234.8,24.8,0.0035,,
2.1035,505,234.9,24.8,0.0035,,
2.1055,506,235.0,24.8,0.0025,,
Scope 1/1, Sample 5/9 (6B)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-59.7,24.6,NaN,,
0.0005,1,-59.9,24.6,0.0005,,
0.0025,2,-60.0,24.6,0.0020,,
0.0050,3,-59.9,24.6,0.0025,,
0.0090,4,-59.8,24.6,0.0035,,
0.0155,5,-59.4,24.6,0.0060,,
0.0235,6,-58.8,24.6,0.0080,,
0.0315,7,-57.9,24.6,0.0080,,
0.0395,8,-56.7,24.6,0.0080,,
0.0480,9,-55.3,24.6,0.0075,,
0.0565,10,-53.8,24.6,0.0075,,
0.0650,11,-52.3,24.6,0.0075,,
0.0725,12,-50.7,24.6,0.0075,,
0.0810,13,-48.9,24.6,0.0085,,
0.0895,14,-47.0,24.6,0.0085,,
0.0980,15,-44.9,24.6,0.0075,,
0.1065,16,-42.7,24.6,0.0075,,
0.1145,17,-40.3,24.6,0.0075,,
0.1225,18,-37.9,24.6,0.0080,,
0.1310,19,-35.0,24.6,0.0085,,
0.1390,20,-32.1,24.6,0.0075,,
0.1475,21,-29.2,24.6,0.0075,,
0.1560,22,-26.1,24.6,0.0075,,
0.1645,23,-23.3,24.6,0.0085,,
0.1720,24,-20.4,24.6,0.0075,,
0.1805,25,-17.7,24.6,0.0085,,
0.1890,26,-15.2,24.6,0.0075,,
0.1975,27,-13.0,24.6,0.0075,,
0.2060,28,-11.0,24.6,0.0075,,
0.2135,29,-9.5,24.6,0.0075,,
0.2220,30,-7.8,24.6,0.0085,,
0.2300,31,-6.2,24.6,0.0075,,
0.2385,32,-4.6,24.6,0.0075,,
0.2470,33,-3.0,24.6,0.0075,,
0.2555,34,-1.1,24.6,0.0075,,
0.2630,35,-0.3,24.6,0.0075,,
0.2715,36,0.7,24.6,0.0085,,
0.2800,37,2.0,24.6,0.0075,,
0.2885,38,3.0,24.6,0.0075,,
0.2970,39,4.2,24.6,0.0075,,
0.3045,40,5.2,24.6,0.0075,,
0.3130,41,6.3,24.6,0.0085,,
0.3215,42,7.3,24.6,0.0075,,
0.3295,43,8.4,24.6,0.0075,,
0.3380,44,9.6,24.6,0.0075,,
0.3465,45,10.7,24.6,0.0075,,
0.3540,46,11.7,24.6,0.0075,,
0.3625,47,12.8,24.6,0.0085,,
0.3710,48,13.9,24.6,0.0075,,
0.3795,49,14.9,24.6,0.0075,,
0.3880,50,15.8,24.6,0.0075,,
0.3965,51,16.8,24.6,0.0075,,
0.4040,52,17.7,24.6,0.0075,,
0.4125,53,18.6,24.6,0.0085,,
0.4210,54,19.6,24.6,0.0075,,
0.4290,55,20.6,24.6,0.0075,,
0.4375,56,21.6,24.6,0.0075,,
0.4450,57,22.4,24.6,0.0075,,
0.4535,58,23.4,24.6,0.0075,,
0.4620,59,24.3,24.6,0.0075,,
0.4705,60,25.3,24.6,0.0075,,
0.4790,61,26.1,24.6,0.0075,,
0.4875,62,27.1,24.6,0.0075,,
0.4950,63,28.0,24.6,0.0075,,
0.5035,64,28.8,24.6,0.0085,,
0.5120,65,29.8,24.6,0.0075,,
0.5200,66,30.7,24.6,0.0075,,
0.5285,67,31.6,24.6,0.0075,,
0.5365,68,32.4,24.6,0.0080,,
0.5445,69,33.3,24.6,0.0080,,
0.5530,70,34.2,24.6,0.0075,,
0.5615,71,35.1,24.6,0.0075,,
0.5700,72,36.0,24.7,0.0075,,
0.5785,73,37.0,24.7,0.0075,,
0.5860,74,37.7,24.6,0.0075,,
0.5945,75,38.6,24.6,0.0085,,
0.6030,76,39.6,24.6,0.0075,,
0.6115,77,40.4,24.6,0.0075,,
0.6195,78,41.2,24.6,0.0075,,
0.6275,79,42.0,24.6,0.0080,,
0.6360,80,42.9,24.7,0.0085,,
0.6440,81,43.8,24.7,0.0075,,
0.6525,82,44.7,24.7,0.0075,,
0.6610,83,45.6,24.7,0.0075,,
0.6695,84,46.5,24.7,0.0075,,
0.6770,85,47.3,24.7,0.0075,,
0.6855,86,48.2,24.7,0.0075,,
0.6940,87,49.1,24.7,0.0075,,
0.7025,88,50.0,24.7,0.0075,,
0.7110,89,50.8,24.7,0.0075,,
0.7185,90,51.7,24.7,0.0075,,
0.7270,91,52.6,24.7,0.0085,,
0.7355,92,53.5,24.7,0.0075,,
0.7435,93,54.4,24.7,0.0075,,
0.7520,94,55.3,24.7,0.0075,,
0.7605,95,56.3,24.7,0.0075,,
0.7680,96,57.1,24.7,0.0075,,
0.7765,97,58.0,24.7,0.0085,,
0.7850,98,58.9,24.7,0.0075,,
0.7935,99,59.8,24.7,0.0075,,
0.8020,100,60.8,24.7,0.0075,,
0.8105,101,61.6,24.7,0.0085,,
0.8180,102,62.6,24.7,0.0075,,
0.8265,103,63.6,24.7,0.0085,,
0.8350,104,64.6,24.7,0.0075,,
0.8430,105,65.6,24.7,0.0075,,
0.8515,106,66.6,24.7,0.0075,,
0.8590,107,67.6,24.7,0.0075,,
0.8675,108,68.5,24.7,0.0085,,
0.8760,109,69.5,24.7,0.0075,,
0.8845,110,70.6,24.7,0.0075,,
0.8930,111,71.7,24.7,0.0075,,
0.9015,112,72.7,24.7,0.0085,,
0.9090,113,73.8,24.7,0.0075,,
0.9175,114,74.9,24.7,0.0075,,
0.9260,115,76.0,24.7,0.0075,,
0.9345,116,77.2,24.7,0.0075,,
0.9425,117,78.4,24.7,0.0075,,
0.9505,118,79.5,24.7,0.0080,,
0.9585,119,80.8,24.7,0.0080,,
0.9670,120,82.1,24.7,0.0075,,
0.9755,121,83.5,24.7,0.0075,,
0.9840,122,84.8,24.7,0.0075,,
0.9925,123,86.3,24.7,0.0075,,
1.0000,124,87.5,24.7,0.0075,,
1.0085,125,89.0,24.7,0.0085,,
1.0170,126,90.6,24.7,0.0075,,
1.0255,127,92.2,24.7,0.0075,,
1.0340,128,93.7,24.7,0.0075,,
1.0415,129,95.4,24.7,0.0075,,
1.0500,130,97.2,24.7,0.0085,,
1.0580,131,99.2,24.7,0.0075,,
1.0665,132,101.2,24.7,0.0075,,
1.0750,133,103.3,24.7,0.0075,,
1.0835,134,105.4,24.7,0.0075,,
1.0910,135,107.5,24.7,0.0075,,
1.0995,136,110.1,24.7,0.0085,,
1.1080,137,112.7,24.7,0.0075,,
1.1165,138,115.4,24.7,0.0075,,
1.1250,139,118.3,24.7,0.0075,,
1.1330,140,121.2,24.7,0.0080,,
1.1410,141,124.6,24.7,0.0080,,
1.1490,142,128.3,24.7,0.0080,,
1.1575,143,132.0,24.7,0.0075,,
1.1660,144,135.8,24.7,0.0075,,
1.1745,145,139.7,24.7,0.0075,,
1.1820,146,143.0,24.7,0.0075,,
1.1905,147,147.0,24.7,0.0085,,
1.1990,148,150.7,24.7,0.0075,,
1.2075,149,154.4,24.7,0.0075,,
1.2160,150,158.1,24.7,0.0075,,
