Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1557
Scope 1/1, Sample 1/3 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.2635,35,-0.2,20.2,0.0070,,
0.2720,36,0.6,20.2,0.0075,,
0.2800,37,1.8,20.2,0.0075,,
0.2885,38,2.8,20.2,0.0070,,
0.2970,39,3.9,20.2,0.0070,,
0.3055,40,4.9,20.2,0.0070,,
0.3130,41,5.7,20.2,0.0070,,
0.3215,42,6.7,20.2,0.0075,,
0.3300,43,7.7,20.2,0.0075,,
0.3385,44,8.8,20.2,0.0070,,
0.3470,45,9.8,20.2,0.0070,,
0.3550,46,10.9,20.2,0.0065,,
0.3630,47,11.8,20.2,0.0075,,
0.3710,48,12.8,20.2,0.0075,,
0.3795,49,13.7,20.2,0.0075,,
0.3880,50,14.5,20.2,0.0070,,
0.3965,51,15.3,20.2,0.0070,,
0.4050,52,16.1,20.2,0.0075,,
0.4125,53,16.9,20.2,0.0070,,
0.4210,54,17.9,20.2,0.0075,,
0.4295,55,18.7,20.2,0.0075,,
0.4375,56,19.5,20.2,0.0065,,
0.4460,57,20.4,20.2,0.0070,,
0.4545,58,21.1,20.2,0.0075,,
0.4620,59,21.9,20.2,0.0070,,
0.4705,60,22.6,20.2,0.0075,,
0.4790,61,23.6,20.2,0.0075,,
0.4875,62,24.5,20.2,0.0070,,
0.4960,63,25.2,20.2,0.0070,,
0.5035,64,25.9,20.2,0.0070,,
0.5120,65,26.8,20.2,0.0075,,
0.5205,66,27.7,20.2,0.0075,,
0.5285,67,28.6,20.2,0.0075,,
0.5370,68,29.5,20.2,0.0070,,
0.5455,69,30.2,20.2,0.0070,,
0.5530,70,31.0,20.2,0.0070,,
0.5615,71,31.8,20.2,0.0075,,
0.5700,72,32.5,20.2,0.0075,,
0.5785,73,33.4,20.2,0.0070,,
0.5870,74,34.2,20.2,0.0070,,
0.5955,75,35.0,20.2,0.0070,,
0.6030,76,35.6,20.2,0.0070,,
0.6110,77,36.6,20.2,0.0075,,
0.6195,78,37.3,20.2,0.0075,,
0.6280,79,38.3,20.2,0.0075,,
0.6365,80,39.0,20.2,0.0070,,
0.6450,81,39.7,20.2,0.0070,,
0.6525,82,40.4,20.2,0.0070,,
0.6610,83,41.1,20.2,0.0075,,
0.6695,84,42.0,20.2,0.0075,,
0.6780,85,42.7,20.2,0.0070,,
0.6860,86,43.7,20.2,0.0065,,
0.6945,87,44.3,20.2,0.0070,,
0.7020,88,45.0,20.2,0.0070,,
0.7105,89,45.9,20.2,0.0075,,
0.7190,90,46.6,20.2,0.0075,,
0.7275,91,47.6,20.2,0.0070,,
0.7360,92,48.4,20.2,0.0070,,
0.7445,93,49.2,20.2,0.0070,,
0.7520,94,49.9,20.2,0.0070,,
0.7605,95,50.8,20.2,0.0075,,
0.7690,96,51.4,20.2,0.0075,,
0.7770,97,52.1,20.2,0.0065,,
0.7855,98,52.9,20.2,0.0070,,
0.7930,99,53.6,20.2,0.0070,,
0.8015,100,54.4,20.2,0.0075,,
0.8100,101,55.2,20.2,0.0075,,
0.8185,102,56.0,20.2,0.0070,,
0.8270,103,57.0,20.2,0.0070,,
0.8355,104,57.9,20.2,0.0070,,
0.8430,105,58.5,20.2,0.0070,,
0.8515,106,59.5,20.2,0.0075,,
0.8595,107,60.3,20.2,0.0075,,
0.8680,108,61.1,20.2,0.0070,,
0.8765,109,61.9,20.2,0.0070,,
0.8850,110,63.0,20.3,0.0070,,
0.8925,111,63.8,20.2,0.0070,,
0.9010,112,64.7,20.2,0.0075,,
0.9095,113,65.6,20.2,0.0075,,
0.9180,114,66.4,20.3,0.0070,,
0.9265,115,67.4,20.2,0.0070,,
0.9345,116,68.4,20.2,0.0065,,
0.9425,117,69.5,20.3,0.0075,,
0.9505,118,70.5,20.3,0.0075,,
0.9590,119,71.3,20.3,0.0075,,
0.9675,120,72.4,20.3,0.0070,,
0.9760,121,73.3,20.3,0.0070,,
0.9845,122,74.1,20.3,0.0070,,
0.9920,123,75.0,20.3,0.0070,,
1.0005,124,75.9,20.3,0.0075,,
1.0090,125,77.1,20.3,0.0075,,
1.0170,126,78.1,20.3,0.0065,,
1.0255,127,78.9,20.3,0.0070,,
1.0340,128,80.2,20.3,0.0070,,
1.0415,129,81.1,20.3,0.0070,,
1.0500,130,82.0,20.3,0.0075,,
1.0585,131,82.9,20.3,0.0075,,
1.0670,132,84.0,20.3,0.0070,,
1.0755,133,85.2,20.3,0.0070,,
1.0840,134,86.4,20.3,0.0075,,
1.0915,135,87.6,20.3,0.0070,,
1.1000,136,89.3,20.3,0.0075,,
1.1080,137,90.8,20.3,0.0075,,
1.1165,138,92.1,20.3,0.0070,,
1.1250,139,93.6,20.3,0.0070,,
1.1335,140,94.8,20.3,0.0075,,
1.1410,141,96.3,20.3,0.0070,,
1.1495,142,98.0,20.3,0.0075,,
1.1580,143,99.7,20.3,0.0075,,
1.1665,144,101.1,20.3,0.0070,,
1.1750,145,102.9,20.3,0.0070,,
1.1825,146,104.5,20.3,0.0070,,
1.1910,147,106.4,20.3,0.0075,,
1.1990,148,108.0,20.3,0.0075,,
1.2075,149,110.3,20.3,0.0075,,
1.2160,150,112.9,20.3,0.0070,,
1.2245,151,115.6,20.3,0.0070,,
1.2320,152,118.1,20.3,0.0070,,
1.2405,153,120.6,20.3,0.0075,,
1.2490,154,123.5,20.3,0.0075,,
1.2575,155,126.5,20.3,0.0070,,
1.2660,156,129.5,20.3,0.0070,,
1.2740,157,132.6,20.3,0.0075,,
1.2820,158,136.5,20.3,0.0075,,
1.2900,159,139.9,20.3,0.0075,,
1.2985,160,144.0,20.3,0.0075,,
1.3070,161,147.5,20.3,0.0070,,
1.3155,162,151.0,20.3,0.0070,,
1.3240,163,154.0,20.3,0.0075,,
1.3315,164,157.8,20.3,0.0070,,
1.3400,165,161.6,20.3,0.0075,,
1.3485,166,164.4,20.3,0.0075,,
1.3565,167,167.0,20.3,0.0065,,
1.3650,168,169.8,20.3,0.0070,,
1.3730,169,172.2,20.3,0.0075,,
1.3810,170,174.7,20.3,0.0075,,
1.3895,171,176.7,20.3,0.0075,,
1.3980,172,178.6,20.3,0.0070,,
1.4065,173,180.6,20.3,0.0070,,
1.4150,174,182.4,20.3,0.0070,,
1.4225,175,183.9,20.3,0.0070,,
1.4305,176,185.1,20.3,0.0075,,
1.4305,416,188.6,20.4,0.0000,,
1.4310,417,188.6,20.4,0.0005,,
1.4325,418,188.5,20.4,0.0010,,
1.4350,419,188.7,20.4,0.0020,,
1.4390,420,189.1,20.4,0.0030,,
1.4455,421,189.7,20.4,0.0045,,
1.4535,422,190.6,20.4,0.0060,,
1.4615,423,191.7,20.4,0.0060,,
1.4695,424,192.8,20.4,0.0060,,
1.4780,425,193.9,20.4,0.0060,,
1.4865,426,195.1,20.4,0.0060,,
1.4950,427,196.1,20.4,0.0060,,
1.5035,428,197.1,20.4,0.0060,,
1.5110,429,198.0,20.4,0.0060,,
1.5195,430,198.9,20.4,0.0065,,
1.5280,431,199.9,20.4,0.0060,,
1.5365,432,200.8,20.4,0.0060,,
1.5445,433,201.6,20.4,0.0055,,
1.5530,434,202.2,20.4,0.0065,,
1.5605,435,203.2,20.4,0.0060,,
1.5690,436,203.9,20.4,0.0065,,
1.5775,437,204.7,20.4,0.0060,,
1.5860,438,205.4,20.4,0.0060,,
1.5945,439,206.0,20.4,0.0060,,
1.6020,440,206.7,20.4,0.0060,,
1.6105,441,207.3,20.4,0.0065,,
1.6190,442,208.0,20.4,0.0065,,
1.6275,443,208.6,20.4,0.0060,,
1.6355,444,209.3,20.4,0.0055,,
1.6440,445,209.9,20.4,0.0060,,
1.6515,446,210.4,20.4,0.0060,,
1.6600,447,211.0,20.4,0.0065,,
1.6685,448,211.5,20.4,0.0065,,
1.6770,449,212.1,20.4,0.0060,,
1.6855,450,212.7,20.4,0.0060,,
1.6940,451,213.2,20.4,0.0060,,
1.7015,452,213.7,20.4,0.0060,,
1.7095,453,214.2,20.4,0.0060,,
1.7180,454,214.7,20.4,0.0065,,
1.7265,455,215.2,20.4,0.0060,,
1.7350,456,215.7,20.4,0.0060,,
1.7435,457,216.1,20.4,0.0060,,
1.7510,458,216.5,20.4,0.0060,,
1.7595,459,217.0,20.4,0.0065,,
1.7680,460,217.5,20.4,0.0060,,
1.7765,461,217.9,20.4,0.0060,,
1.7845,462,218.3,20.4,0.0055,,
1.7930,463,218.8,20.4,0.0065,,
1.8010,464,219.2,20.4,0.0060,,
1.8090,465,219.7,20.4,0.0060,,
1.8175,466,220.0,20.4,0.0060,,
1.8260,467,220.6,20.4,0.0060,,
1.8345,468,220.9,20.4,0.0060,,
1.8430,469,221.2,20.4,0.0065,,
1.8505,470,221.5,20.4,0.0060,,
1.8590,471,221.9,20.4,0.0065,,
1.8675,472,222.3,20.4,0.0060,,
1.8755,473,222.7,20.4,0.0055,,
1.8840,474,223.1,20.4,0.0060,,
1.8925,475,223.3,20.4,0.0065,,
1.9000,476,223.7,20.4,0.0060,,
1.9085,477,224.1,20.4,0.0065,,
1.9170,478,224.4,20.4,0.0060,,
1.9255,479,224.7,20.4,0.0060,,
1.9340,480,225.1,20.4,0.0060,,
1.9415,481,225.3,20.4,0.0060,,
1.9500,482,225.7,20.4,0.0065,,
1.9585,483,226.0,20.4,0.0060,,
1.9665,484,226.4,20.4,0.0055,,
1.9750,485,226.7,20.4,0.0060,,
1.9835,486,226.9,20.4,0.0060,,
1.9910,487,227.2,20.4,0.0060,,
1.9995,488,227.5,20.4,0.0065,,
2.0080,489,227.8,20.4,0.0060,,
2.0165,490,228.1,20.4,0.0060,,
2.0250,491,228.4,20.4,0.0060,,
2.0335,492,228.7,20.4,0.0065,,
2.0410,493,229.0,20.4,0.0060,,
2.0495,494,229.2,20.4,0.0065,,
2.0575,495,229.6,20.4,0.0055,,
2.0660,496,229.8,20.4,0.0060,,
2.0745,497,230.1,20.4,0.0060,,
2.0820,498,230.4,20.4,0.0060,,
2.0905,499,230.6,20.4,0.0065,,
2.0990,500,230.8,20.4,0.0065,,
2.1075,501,231.1,20.4,0.0060,,
2.1160,502,231.3,20.4,0.0060,,
2.1240,503,231.7,20.4,0.0055,,
2.1325,504,231.9,20.4,0.0065,,
2.1400,505,232.2,20.4,0.0060,,
2.1485,506,232.5,20.4,0.0065,,
2.1570,507,232.7,20.4,0.0060,,
2.1655,508,232.9,20.4,0.0060,,
2.1740,509,233.1,20.4,0.0060,,
2.1825,510,233.4,20.4,0.0060,,
2.1900,511,233.5,20.4,0.0060,,
2.1985,512,233.8,20.4,0.0065,,
2.2065,513,234.0,20.4,0.0055,,
2.2145,514,234.2,20.4,0.0055,,
2.2215,515,234.5,20.4,0.0050,,
2.2225,516,234.6,20.4,0.0010,,
2.2225,517,234.7,20.4,0.0000,,
2.2240,518,234.7,20.4,0.0010,,
2.2255,519,234.7,20.4,0.0010,,
2.2280,520,234.8,20.4,0.0020,,
2.2315,521,234.9,20.4,0.0025,,
2.2365,522,235.0,20.4,0.0040,,
2.2400,523,235.0,20.4,0.0030,,
