Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1487
Scope 1/1, Sample 1/3 (20190419_JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.2220,30,-13.0,19.4,0.0075,,
0.2305,31,-10.8,19.4,0.0085,,
0.2380,32,-8.8,19.4,0.0075,,
0.2465,33,-6.7,19.4,0.0075,,
0.2545,34,-4.9,19.4,0.0075,,
0.2630,35,-3.2,19.4,0.0075,,
0.2715,36,-1.3,19.4,0.0075,,
0.2800,37,-0.2,19.4,0.0085,,
0.2875,38,0.7,19.4,0.0070,,
0.2960,39,2.0,19.4,0.0075,,
0.3045,40,3.0,19.4,0.0075,,
0.3130,41,4.1,19.4,0.0075,,
0.3210,42,5.2,19.4,0.0075,,
0.3295,43,6.2,19.4,0.0075,,
0.3370,44,7.1,19.4,0.0075,,
0.3455,45,8.3,19.4,0.0075,,
0.3540,46,9.3,19.4,0.0075,,
0.3625,47,10.3,19.4,0.0075,,
0.3710,48,11.3,19.4,0.0075,,
0.3795,49,12.3,19.4,0.0075,,
0.3870,50,13.2,19.4,0.0075,,
0.3955,51,14.1,19.4,0.0075,,
0.4035,52,15.1,19.4,0.0075,,
0.4120,53,15.8,19.4,0.0075,,
0.4205,54,16.7,19.4,0.0075,,
0.4290,55,17.5,19.4,0.0085,,
0.4365,56,18.2,19.4,0.0075,,
0.4450,57,19.1,19.4,0.0075,,
0.4535,58,19.9,19.4,0.0075,,
0.4620,59,20.9,19.4,0.0075,,
0.4705,60,21.8,19.4,0.0075,,
0.4785,61,22.5,19.4,0.0080,,
0.4865,62,23.3,19.4,0.0080,,
0.4945,63,24.0,19.4,0.0075,,
0.5030,64,24.8,19.4,0.0075,,
0.5115,65,25.6,19.4,0.0075,,
0.5200,66,26.3,19.4,0.0075,,
0.5285,67,27.1,19.4,0.0085,,
0.5360,68,28.0,19.4,0.0075,,
0.5445,69,28.8,19.4,0.0075,,
0.5530,70,29.6,19.4,0.0075,,
0.5610,71,30.3,19.4,0.0075,,
0.5695,72,31.1,19.4,0.0075,,
0.5770,73,31.9,19.4,0.0075,,
0.5855,74,32.7,19.4,0.0075,,
0.5940,75,33.5,19.4,0.0075,,
0.6025,76,34.2,19.4,0.0075,,
0.6110,77,35.0,19.4,0.0075,,
0.6195,78,35.9,19.4,0.0075,,
0.6275,79,36.6,19.4,0.0080,,
0.6355,80,37.4,19.4,0.0075,,
0.6435,81,38.2,19.4,0.0075,,
0.6520,82,39.0,19.4,0.0075,,
0.6605,83,39.8,19.4,0.0075,,
0.6690,84,40.5,19.4,0.0075,,
0.6765,85,41.3,19.4,0.0075,,
0.6850,86,42.1,19.4,0.0075,,
0.6935,87,43.0,19.4,0.0075,,
0.7020,88,43.8,19.4,0.0075,,
0.7100,89,44.5,19.4,0.0075,,
0.7185,90,45.5,19.4,0.0075,,
0.7260,91,46.2,19.4,0.0075,,
0.7345,92,47.0,19.4,0.0075,,
0.7430,93,47.7,19.4,0.0075,,
0.7515,94,48.4,19.4,0.0075,,
0.7600,95,49.5,19.4,0.0075,,
0.7685,96,50.2,19.4,0.0075,,
0.7760,97,50.9,19.4,0.0075,,
0.7845,98,51.5,19.4,0.0075,,
0.7930,99,52.4,19.4,0.0075,,
0.8010,100,53.2,19.4,0.0075,,
0.8095,101,54.1,19.4,0.0075,,
0.8180,102,54.9,19.4,0.0075,,
0.8255,103,55.7,19.4,0.0075,,
0.8340,104,56.6,19.4,0.0075,,
0.8425,105,57.6,19.4,0.0075,,
0.8510,106,58.4,19.4,0.0075,,
0.8595,107,59.3,19.4,0.0075,,
0.8675,108,60.2,19.4,0.0075,,
0.8755,109,60.9,19.4,0.0080,,
0.8835,110,61.7,19.4,0.0075,,
0.8920,111,63.1,19.4,0.0075,,
0.9005,112,64.0,19.4,0.0075,,
0.9090,113,64.7,19.4,0.0075,,
0.9175,114,65.3,19.4,0.0085,,
0.9250,115,66.2,19.4,0.0075,,
0.9335,116,67.3,19.4,0.0075,,
0.9420,117,68.2,19.4,0.0075,,
0.9505,118,69.1,19.4,0.0075,,
0.9585,119,70.3,19.4,0.0075,,
0.9670,120,71.3,19.4,0.0085,,
0.9745,121,72.2,19.4,0.0070,,
0.9830,122,73.0,19.4,0.0075,,
0.9915,123,74.1,19.4,0.0075,,
1.0000,124,75.2,19.4,0.0075,,
1.0085,125,76.0,19.4,0.0075,,
1.0170,126,77.1,19.4,0.0085,,
1.0245,127,78.3,19.4,0.0075,,
1.0330,128,79.6,19.4,0.0075,,
1.0415,129,80.8,19.4,0.0075,,
1.0495,130,82.1,19.4,0.0075,,
1.0580,131,83.3,19.4,0.0075,,
1.0655,132,84.5,19.4,0.0075,,
1.0740,133,85.7,19.4,0.0075,,
1.0825,134,86.9,19.4,0.0075,,
1.0910,135,88.2,19.4,0.0075,,
1.0995,136,89.8,19.4,0.0075,,
1.1080,137,91.5,19.4,0.0075,,
1.1155,138,92.6,19.4,0.0075,,
1.1240,139,94.0,19.4,0.0075,,
1.1320,140,95.5,19.4,0.0075,,
1.1405,141,97.1,19.4,0.0075,,
1.1490,142,99.1,19.4,0.0075,,
1.1575,143,100.5,19.4,0.0075,,
1.1650,144,102.2,19.4,0.0075,,
1.1735,145,104.2,19.4,0.0075,,
1.1820,146,106.8,19.4,0.0075,,
1.1905,147,108.7,19.4,0.0075,,
1.1990,148,110.9,19.4,0.0075,,
1.2070,149,113.1,19.4,0.0075,,
1.2145,150,115.5,19.4,0.0075,,
1.2230,151,118.5,19.4,0.0075,,
1.2315,152,121.4,19.4,0.0075,,
1.2400,153,124.5,19.4,0.0075,,
1.2485,154,127.6,19.4,0.0075,,
1.2570,155,131.1,19.4,0.0075,,
1.2645,156,134.4,19.4,0.0075,,
1.2730,157,137.9,19.4,0.0075,,
1.2815,158,141.6,19.4,0.0075,,
1.2895,159,145.7,19.5,0.0075,,
1.2980,160,149.2,19.4,0.0075,,
1.3065,161,152.8,19.4,0.0075,,
1.3140,162,156.1,19.4,0.0075,,
1.3225,163,159.5,19.4,0.0075,,
1.3310,164,162.6,19.4,0.0075,,
1.3395,165,165.6,19.5,0.0075,,
1.3475,166,168.3,19.4,0.0075,,
1.3560,167,170.9,19.4,0.0075,,
1.3640,168,173.0,19.4,0.0080,,
1.3720,169,175.3,19.4,0.0075,,
1.3805,170,177.3,19.4,0.0075,,
1.3890,171,179.1,19.4,0.0075,,
1.3975,172,181.1,19.4,0.0075,,
1.4060,173,182.9,19.4,0.0075,,
1.4135,174,184.4,19.4,0.0075,,
1.4195,175,185.1,19.5,0.0075,,
1.4195,415,188.2,19.5,0.0000,,
1.4200,416,188.3,19.5,0.0005,,
1.4215,417,188.3,19.5,0.0015,,
1.4240,418,188.4,19.5,0.0030,,
1.4285,419,188.8,19.5,0.0045,,
1.4345,420,189.3,19.5,0.0060,,
1.4430,421,190.2,19.5,0.0095,,
1.4505,422,191.3,19.5,0.0085,,
1.4590,423,192.5,19.5,0.0095,,
1.4675,424,193.6,19.5,0.0095,,
1.4755,425,194.7,19.5,0.0080,,
1.4840,426,195.7,19.5,0.0085,,
1.4925,427,196.7,19.5,0.0085,,
1.5000,428,197.5,19.5,0.0085,,
1.5085,429,198.4,19.5,0.0095,,
1.5170,430,199.3,19.5,0.0095,,
1.5255,431,200.1,19.5,0.0085,,
1.5340,432,201.1,19.5,0.0085,,
1.5425,433,201.9,19.5,0.0085,,
1.5500,434,202.6,19.5,0.0085,,
1.5585,435,203.4,19.5,0.0095,,
1.5665,436,204.1,19.5,0.0090,,
1.5750,437,204.8,19.5,0.0085,,
1.5835,438,205.4,19.5,0.0085,,
1.5920,439,206.1,19.5,0.0085,,
1.5995,440,206.8,19.5,0.0085,,
1.6080,441,207.3,19.5,0.0095,,
1.6165,442,208.0,19.5,0.0085,,
1.6250,443,208.7,19.5,0.0085,,
1.6335,444,209.2,19.5,0.0085,,
1.6410,445,209.7,19.5,0.0085,,
1.6495,446,210.4,19.5,0.0095,,
1.6575,447,211.0,19.5,0.0090,,
1.6660,448,211.5,19.5,0.0085,,
1.6745,449,212.0,19.5,0.0085,,
1.6830,450,212.6,19.5,0.0085,,
1.6905,451,213.0,19.5,0.0085,,
1.6990,452,213.6,19.5,0.0095,,
1.7075,453,214.1,19.5,0.0095,,
1.7160,454,214.6,19.5,0.0085,,
1.7245,455,215.0,19.5,0.0085,,
1.7325,456,215.5,19.5,0.0080,,
1.7400,457,215.9,19.5,0.0085,,
1.7485,458,216.3,19.5,0.0095,,
1.7570,459,216.8,19.5,0.0095,,
1.7655,460,217.3,19.5,0.0085,,
1.7740,461,217.7,19.5,0.0085,,
1.7825,462,218.1,19.5,0.0085,,
1.7900,463,218.5,19.5,0.0085,,
1.7985,464,218.9,19.5,0.0095,,
1.8065,465,219.3,19.5,0.0090,,
1.8150,466,219.7,19.5,0.0085,,
1.8235,467,220.1,19.5,0.0085,,
1.8320,468,220.5,19.5,0.0085,,
1.8395,469,220.8,19.5,0.0085,,
1.8480,470,221.2,19.5,0.0095,,
1.8565,471,221.5,19.5,0.0095,,
1.8650,472,221.8,19.5,0.0085,,
1.8735,473,222.2,19.5,0.0085,,
1.8815,474,222.6,19.5,0.0080,,
1.8895,475,222.9,19.5,0.0090,,
1.8975,476,223.2,19.5,0.0090,,
1.9060,477,223.5,19.5,0.0095,,
1.9145,478,223.9,19.5,0.0085,,
1.9230,479,224.2,19.5,0.0085,,
1.9315,480,224.6,19.5,0.0085,,
1.9390,481,224.9,19.5,0.0085,,
1.9475,482,225.2,19.5,0.0095,,
1.9560,483,225.6,19.5,0.0085,,
1.9645,484,225.9,19.5,0.0085,,
1.9725,485,226.2,19.5,0.0080,,
1.9810,486,226.5,19.5,0.0095,,
1.9885,487,226.8,19.5,0.0085,,
1.9970,488,227.0,19.5,0.0095,,
2.0055,489,227.2,19.5,0.0085,,
2.0140,490,227.6,19.5,0.0085,,
2.0225,491,227.8,19.5,0.0085,,
2.0300,492,228.1,19.5,0.0085,,
2.0385,493,228.4,19.5,0.0095,,
2.0470,494,228.7,19.5,0.0095,,
2.0555,495,229.0,19.5,0.0085,,
2.0635,496,229.2,19.5,0.0080,,
2.0720,497,229.5,19.5,0.0085,,
2.0805,498,229.8,19.5,0.0095,,
2.0880,499,230.0,19.5,0.0085,,
2.0965,500,230.3,19.5,0.0095,,
2.1050,501,230.5,19.5,0.0085,,
2.1135,502,230.8,19.5,0.0085,,
2.1215,503,231.0,19.5,0.0080,,
2.1300,504,231.2,19.5,0.0095,,
2.1375,505,231.5,19.5,0.0085,,
2.1460,506,231.8,19.5,0.0095,,
2.1545,507,232.1,19.5,0.0085,,
2.1630,508,232.3,19.5,0.0085,,
2.1715,509,232.5,19.5,0.0085,,
2.1800,510,232.7,19.5,0.0085,,
2.1875,511,232.9,19.5,0.0085,,
2.1955,512,233.2,19.5,0.0090,,
2.2040,513,233.4,19.5,0.0085,,
2.2125,514,233.6,19.5,0.0085,,
2.2210,515,233.9,19.5,0.0085,,
2.2295,516,234.1,19.5,0.0095,,
2.2365,517,234.3,19.5,0.0080,,
2.2415,518,234.4,19.5,0.0055,,
2.2445,519,234.6,19.5,0.0030,,
2.2470,520,234.7,19.5,0.0025,,
2.2500,521,234.7,19.5,0.0030,,
2.2530,522,234.8,19.5,0.0035,,
2.2575,523,234.9,19.5,0.0050,,
2.2630,524,235.1,19.5,0.0055,,
